version_id,downloads
6,92
7,115
8,93
9,84
10,91
11,101
12,53
13,83
14,88
15,90
16,83
17,80
20,85
21,69
22,99
23,62
24,80
27,80
28,84
29,55
30,49
32,88
34,59
36,88
37,94
38,99
39,119
40,96
42,89
43,90
44,79
45,92
46,81
47,61
48,69
49,55
54,102
55,60
57,73
58,63
59,63
60,63
61,108
62,76
63,69
64,62
65,90
66,72
67,99
68,93
69,106
84,102
85,92
86,102
87,52
88,97
89,66
90,63
91,61
92,91
93,100
94,66
95,64
96,66
97,63
98,85
99,110
100,134
101,61
102,97
103,78
104,50
105,52
106,72
107,54
108,62
109,72
110,73
111,60
112,62
113,61
114,88
115,87
116,88
117,88
118,87
119,86
120,86
121,87
122,92
123,56
124,66
125,92
126,97
127,85
128,57
129,82
130,65
131,66
132,63
135,87
136,82
137,54
139,79
140,81
142,82
144,91
145,91
146,87
147,93
148,139
149,94
150,92
151,82
152,84
153,97
154,82
155,106
156,82
157,61
158,96
159,122
160,89
161,103
162,92
167,96
168,113
169,89
170,89
171,63
172,95
173,86
174,93
175,84
176,87
177,98
179,66
180,95
181,55
182,86
183,57
184,76
185,62
186,95
187,68
188,90
189,105
190,69
191,94
192,87
193,54
194,93
195,53
196,53
197,65
200,85
201,66
202,94
203,53
204,55
205,63
206,91
207,63
208,107
209,73
210,59
211,76
212,53
213,68
214,57
216,65
217,54
219,59
222,47
223,82
224,58
225,73
226,72
227,123
228,60
229,55
230,68
231,70
232,51
233,56
234,69
235,63
236,97
237,60
238,61
239,110
240,71
241,67
242,104
243,52
244,55
245,79
246,106
247,85
248,60
249,68
250,82
251,120
252,58
253,97
254,82
255,83
256,51
257,112
258,61
260,79
261,98
262,85
263,90
264,86
265,109
266,106
267,82
268,102
269,65
270,96
271,98
272,105
273,119
274,62
275,61
276,81
277,68
279,100
280,88
281,96
282,64
283,60
285,68
286,74
287,71
288,60
289,65
290,57
291,56
292,95
293,68
294,76
295,55
296,94
297,59
298,87
299,86
300,107
301,84
302,62
303,85
304,72
305,65
306,57
307,75
308,85
309,86
310,86
311,115
312,88
313,188
314,113
315,85
316,89
317,60
318,115
320,59
321,109
322,112
323,84
324,86
325,98
326,90
327,61
328,50
329,62
330,70
331,72
332,59
333,58
334,76
336,66
337,87
338,65
339,77
340,54
341,62
342,62
343,59
346,92
350,65
352,54
353,72
354,75
357,61
358,123
363,55
364,76
365,59
366,56
371,51
372,57
374,62
376,101
377,69
380,74
381,244
382,68
388,54
389,154
390,60
391,74
392,62
397,55
400,107
403,85
404,83
405,85
406,67
407,97
408,50
409,53
410,62
411,65
412,62
413,66
414,87
415,100
416,110
417,67
418,74
419,86
420,88
421,83
422,60
423,92
424,88
425,66
426,74
427,54
428,54
429,63
430,111
431,70
432,114
433,86
434,77
435,46
436,59
438,91
439,69
440,101
441,76
442,85
443,91
446,92
447,71
450,74
451,76
452,60
455,87
456,65
457,66
458,75
459,103
460,75
461,85
462,90
463,114
464,98
465,94
466,79
467,83
468,84
469,57
470,59
471,59
472,66
473,89
474,59
475,65
476,87
477,101
478,54
479,55
480,51
481,57
482,53
483,68
484,88
485,66
486,84
487,64
488,65
489,55
490,68
491,95
492,55
493,53
494,70
495,65
496,54
497,68
498,55
499,68
500,104
501,78
502,53
503,72
504,73
505,73
506,85
507,94
508,114
509,98
510,62
511,75
514,92
515,66
516,93
517,71
518,97
519,97
520,72
521,93
522,82
523,95
524,76
525,61
526,62
527,95
528,89
529,104
530,79
531,55
532,50
533,52
534,53
535,73
536,86
537,70
538,90
539,90
540,94
541,83
542,88
543,97
544,54
545,82
546,65
547,60
548,87
549,82
550,87
