version_id,downloads
6,97
7,95
8,121
9,103
10,117
11,123
12,63
13,127
14,109
15,115
16,141
17,112
18,69
19,94
20,105
21,102
22,105
23,75
24,99
25,99
26,71
27,97
28,103
29,69
30,75
31,72
32,105
33,97
34,68
35,70
36,102
37,122
38,121
39,107
40,112
42,102
43,99
44,108
45,101
46,99
47,61
48,59
49,71
50,72
51,402
52,73
53,101
54,97
55,65
56,66
57,82
58,67
59,78
60,67
61,120
62,74
63,101
64,83
65,105
66,97
67,108
68,113
69,110
82,74
83,73
84,117
85,99
86,110
87,69
88,94
89,67
90,68
91,66
92,95
93,104
94,64
95,64
96,63
97,63
98,97
99,120
100,120
101,64
102,100
103,78
104,72
105,71
106,73
107,68
108,69
109,75
110,76
111,75
112,76
113,77
114,115
115,116
116,117
117,118
118,117
119,118
120,111
121,115
122,98
123,66
124,68
125,99
126,106
127,115
128,76
129,114
130,71
131,90
132,98
133,74
134,131
135,106
136,96
137,77
138,97
139,105
140,107
141,97
142,102
143,99
144,105
145,107
146,103
147,104
148,98
149,98
150,108
151,96
152,98
153,108
154,95
155,98
156,107
157,68
158,108
159,102
160,104
161,101
162,109
167,115
168,121
169,104
170,105
171,76
172,110
173,76
174,110
175,103
176,73
177,111
179,69
180,107
181,61
182,92
183,72
184,88
185,63
186,105
187,69
188,101
189,107
190,69
191,107
192,72
193,75
194,103
195,74
196,74
197,103
198,71
199,96
200,101
201,69
202,93
203,72
204,71
205,71
206,77
207,72
208,118
209,72
210,75
211,76
212,70
213,70
214,73
216,70
217,75
219,59
222,72
223,76
224,70
225,96
226,75
227,91
228,70
229,66
230,76
231,76
232,74
233,74
234,101
235,87
236,64
237,72
238,71
239,119
240,75
241,80
242,103
243,69
244,75
245,72
246,104
247,107
248,69
249,74
250,104
251,102
252,73
253,107
254,105
255,105
256,80
257,93
258,96
260,90
261,120
262,103
263,144
264,105
265,100
266,103
267,104
268,99
269,68
270,103
271,103
272,89
273,93
274,75
275,68
276,93
277,68
279,105
280,109
281,109
282,75
283,75
285,70
286,124
287,127
288,76
289,71
290,74
291,75
292,96
293,75
294,94
295,63
296,73
297,74
298,104
299,122
300,119
301,103
302,74
303,101
304,63
305,68
306,71
307,76
308,101
309,102
310,100
311,96
312,74
313,179
314,103
315,104
316,101
317,74
318,97
319,96
320,74
321,102
322,104
323,105
324,105
325,113
326,103
327,70
328,70
329,75
330,69
331,70
332,73
333,75
334,66
336,75
337,103
338,73
339,79
340,73
341,73
342,75
343,78
346,76
350,75
352,60
353,71
354,72
357,70
358,140
363,67
364,68
365,71
366,76
371,71
372,65
374,71
376,65
377,79
379,72
380,75
381,218
382,64
388,68
389,147
390,67
391,71
392,65
397,76
400,75
403,108
404,103
405,69
406,72
407,130
408,72
409,73
410,72
411,73
412,73
413,73
414,96
415,94
416,94
417,71
418,103
419,113
420,115
421,94
422,81
423,102
424,102
425,73
426,72
427,74
428,72
429,73
430,90
431,68
432,113
433,91
434,69
435,72
436,98
438,106
439,72
440,135
441,95
442,106
443,99
446,108
447,63
450,75
451,77
452,72
455,105
456,75
457,88
458,76
459,89
460,68
461,104
462,114
463,129
464,114
465,106
466,75
467,104
468,103
469,72
470,72
471,69
472,96
473,90
474,81
475,102
476,103
477,107
478,68
479,65
480,65
481,66
482,66
483,72
484,73
485,75
486,68
487,58
488,72
489,78
490,75
491,101
492,64
493,73
494,70
495,70
496,72
497,74
498,71
499,72
500,102
501,68
502,60
503,61
504,63
505,69
506,104
507,107
508,112
509,105
510,70
511,68
514,101
515,67
516,107
517,69
518,107
519,107
520,68
521,110
522,108
523,107
524,68
525,70
526,70
527,105
528,105
529,114
530,115
531,65
532,72
533,71
534,72
535,68
536,102
537,70
538,103
539,88
540,137
541,127
542,94
543,111
544,69
545,95
546,85
547,68
548,104
549,73
550,102
551,102
552,72
553,74
554,68
555,69
556,74
557,96
558,98
559,100
560,70
561,67
562,111
563,108
564,108
565,104
566,112
567,70
568,70
569,74
570,70
571,111
572,71
573,69
574,99
575,99
576,86
577,71
578,104
579,112
580,70
581,121
582,102
583,100
584,92
585,94
586,112
587,117
588,100
589,104
590,66
591,105
592,104
593,104
594,104
595,61
596,74
597,73
599,95
600,98
601,70
602,71
603,71
604,101
605,72
606,75
607,70
608,71
609,104
610,102
611,90
612,102
613,103
614,104
615,105
616,105
617,70
618,71
619,96
620,100
622,96
623,64
624,73
625,70
626,105
627,104
628,104
629,73
630,103
631,102
632,98
633,101
634,89
635,74
636,72
637,74
638,97
639,65
640,67
641,71
642,67
643,77
644,151
645,65
646,67
648,66
649,109
650,109
651,67
652,64
653,74
654,71
655,71
656,73
657,104
658,80
659,70
660,75
661,93
662,105
663,101
664,70
665,69
666,70
667,111
668,77
669,73
670,105
671,95
672,68
673,73
674,96
675,97
676,104
677,100
678,98
679,109
680,177
681,146
682,113
683,140
684,106
685,105
686,107
687,173
688,99
689,104
690,107
691,108
692,110
693,90
694,73
695,70
696,107
697,102
698,72
699,102
700,109
701,107
702,71
703,98
704,98
705,104
706,133
707,109
708,113
709,69
710,68
711,71
712,66
713,98
714,119
715,100
716,75
717,69
718,74
719,57
720,74
721,95
722,104
723,121
724,102
725,72
726,108
727,107
728,103
729,104
730,103
731,104
732,66
733,103
734,58
735,75
736,73
737,66
738,104
739,73
740,65
741,64
742,137
743,130
744,96
745,60
746,77
747,65
748,65
749,74
750,73
751,62
752,69
753,73
754,66
755,65
756,73
757,65
758,79
759,64
760,104
761,68
762,74
763,103
764,101
765,75
766,76
767,104
768,106
769,73
770,98
771,101
772,78
773,76
774,63
775,74
776,68
777,135
778,77
779,101
780,75
781,72
782,72
783,75
784,95
785,107
786,104
787,74
788,67
789,79
790,70
791,71
792,70
793,99
794,107
795,107
796,104
797,74
798,75
799,68
800,96
801,98
802,98
803,72
804,75
805,74
806,66
807,119
808,105
809,109
810,102
811,103
812,94
813,101
814,89
815,94
816,70
817,69
818,76
819,107
820,107
821,107
822,77
823,91
824,67
825,107
826,68
827,74
828,105
829,110
830,106
831,102
832,102
833,70
834,59
835,74
836,79
837,79
838,61
839,65
840,95
841,76
842,64
843,106
844,69
845,161
846,69
847,105
848,89
849,77
850,74
851,84
852,73
853,71
854,75
855,75
856,72
857,117
858,99
859,69
860,111
861,102
862,97
863,101
864,102
865,102
866,66
867,103
868,185
869,90
870,105
871,99
872,87
873,87
874,106
875,105
876,115
877,103
878,73
879,71
880,90
881,71
882,70
883,72
884,102
885,76
886,135
887,79
888,72
890,76
891,88
892,72
893,73
894,76
895,65
