version_id,downloads
6,33
7,33
8,106
9,31
10,31
11,138
12,4
13,28
14,31
15,31
16,401
17,30
18,2
19,10
20,34
21,11
22,30
23,2
24,13
25,11
26,4
27,12
28,30
29,5
30,3
31,3
32,32
33,13
34,4
35,4
36,31
37,41
38,37
39,30
40,33
42,30
43,33
44,29
45,28
46,31
47,4
48,5
49,3
50,5
51,26
52,4
53,18
54,31
55,4
56,3
57,4
58,2
59,4
60,3
61,405
62,4
63,13
64,11
65,28
66,15
67,32
68,35
69,35
82,4
83,4
84,35
85,32
86,30
87,5
88,30
89,1
90,1
91,1
92,29
93,31
94,1
95,1
96,2
97,1
98,29
99,30
100,31
101,1
102,35
103,5
104,3
105,4
106,4
107,5
108,2
109,4
110,3
111,3
112,3
113,4
114,32
115,33
116,30
117,34
118,32
119,33
120,34
121,29
122,30
123,2
124,3
125,29
126,39
127,31
128,3
129,31
130,3
131,11
132,13
133,3
134,41
135,32
136,31
137,3
138,13
139,34
140,33
141,12
142,29
143,14
144,31
145,32
146,30
147,32
148,32
149,32
150,31
151,28
152,32
153,30
154,30
155,31
156,32
157,5
158,31
159,30
160,33
161,33
162,31
167,30
168,31
169,32
170,31
171,3
172,46
173,2
174,30
175,39
176,3
177,30
179,5
180,30
181,12
182,21
183,6
184,12
185,3
186,32
187,4
188,29
189,29
190,4
191,29
192,2
193,2
194,29
195,3
196,4
197,12
198,3
199,15
200,29
201,5
202,30
203,2
204,5
205,3
206,3
207,2
208,52
209,3
210,3
211,5
212,3
213,4
214,4
216,3
217,3
219,4
222,3
223,4
224,5
225,11
226,3
227,32
228,2
229,4
230,2
231,2
232,4
233,4
234,13
235,4
236,4
237,3
238,2
239,28
240,3
241,4
242,29
243,3
244,4
245,3
246,30
247,30
248,4
249,4
250,12
251,29
252,3
253,29
254,29
255,28
256,8
257,31
258,15
259,2076
260,13
261,32
262,30
263,47
264,34
265,28
266,30
267,31
268,31
269,3
270,30
271,30
272,30
273,30
274,3
275,4
276,12
277,4
279,36
280,29
281,29
282,3
283,5
285,4
286,30
287,37
288,4
289,3
290,5
291,4
292,30
293,2
294,17
295,3
296,2
297,4
298,31
299,37
300,32
301,15
302,5
303,28
304,5
305,3
306,4
307,2
308,29
309,29
310,29
311,32
312,5
313,112
314,33
315,29
316,29
317,5
318,33
319,13
320,4
321,32
322,32
323,28
324,29
325,30
326,29
327,2
328,3
329,3
330,5
331,2
332,4
333,4
334,5
335,14
336,5
337,30
338,3
339,5
340,3
341,3
342,4
343,4
346,2
350,4
352,4
353,5
354,4
357,3
358,44
363,2
364,3
365,5
366,6
371,3
372,2
374,4
376,4
377,3
379,3
380,3
381,151
382,3
388,5
389,80
390,5
391,6
392,3
397,4
400,3
403,32
404,31
405,3
406,3
407,52
408,2
409,3
410,3
411,3
412,4
413,2
414,31
415,31
416,30
417,5
418,10
419,32
420,29
421,33
422,4
423,28
424,28
425,3
426,5
427,3
428,4
429,4
430,31
431,2
432,47
433,30
434,4
435,2
436,15
438,29
439,4
440,468
441,13
442,28
443,19
446,30
447,4
450,5
451,3
452,4
455,29
456,2
457,11
458,6
459,32
460,4
461,32
462,30
463,49
464,30
465,29
466,4
467,31
468,31
469,6
470,3
471,2
472,14
473,29
474,4
475,17
476,12
477,30
478,4
479,3
480,3
481,3
482,4
483,4
484,2
485,3
486,5
487,4
488,6
489,3
