version_id,downloads
6,106
7,83
8,97
9,100
10,87
11,83
12,55
13,87
14,92
15,92
16,87
17,87
20,87
21,88
22,104
23,75
24,94
27,80
28,93
29,55
30,63
32,94
34,53
36,93
37,97
38,95
39,94
40,108
42,93
43,94
44,95
45,93
46,84
47,56
48,57
49,53
54,103
55,61
57,72
58,71
59,78
60,77
61,101
62,70
63,89
64,75
65,85
66,79
67,108
68,95
69,85
84,102
85,95
86,101
87,53
88,101
89,72
90,72
91,72
92,101
93,87
94,71
95,72
96,72
97,72
98,82
99,104
100,102
101,72
102,85
103,70
104,54
105,54
106,72
107,55
108,71
109,72
110,72
111,74
112,71
113,75
114,106
115,107
116,107
117,112
118,105
119,104
120,106
121,112
122,107
123,54
124,53
125,106
126,120
127,100
128,64
129,84
130,65
131,79
132,69
135,106
136,88
137,64
139,87
140,87
142,87
144,101
145,85
146,101
147,106
148,107
149,108
150,95
151,82
152,84
153,102
154,87
155,103
156,85
157,54
158,102
159,94
160,108
161,108
162,96
167,102
168,94
169,107
170,107
171,70
172,82
173,75
174,102
175,89
176,73
177,103
179,63
180,100
181,55
182,54
183,66
184,73
185,80
186,108
187,65
188,98
189,100
190,64
191,102
192,67
193,74
194,97
195,73
196,74
197,92
200,84
201,71
202,92
203,53
204,61
205,57
206,74
207,55
208,117
209,66
210,63
211,70
212,64
213,70
214,64
216,65
217,53
219,56
222,63
223,70
224,54
225,82
226,75
227,117
228,74
229,56
230,69
231,70
232,53
233,53
234,94
235,68
236,93
237,56
238,55
239,106
240,78
241,76
242,105
243,76
244,53
245,69
246,100
247,84
248,74
249,71
250,88
251,122
252,70
253,102
254,94
255,94
256,57
257,83
258,73
260,95
261,100
262,90
263,124
264,86
265,92
266,86
267,90
268,93
269,76
270,91
271,91
272,93
273,84
274,55
275,77
276,102
277,75
279,91
280,95
281,100
282,68
283,54
285,76
286,102
287,106
288,53
289,61
290,63
291,62
292,92
293,73
294,81
295,55
296,66
297,69
298,101
299,102
300,111
301,94
302,67
303,95
304,59
305,76
306,61
307,74
308,93
309,93
310,93
311,82
312,59
313,144
314,119
315,94
316,93
317,64
318,85
320,64
321,119
322,95
323,94
324,94
325,102
326,95
327,78
328,63
329,65
330,52
331,78
332,64
333,63
334,61
336,63
337,107
338,64
339,69
340,64
341,71
342,63
343,53
346,75
350,71
352,57
353,69
354,73
357,78
358,103
363,78
364,70
365,67
366,64
371,57
372,79
374,62
376,54
377,73
380,71
381,161
382,73
388,55
389,135
390,79
391,73
392,71
397,64
400,77
403,95
404,95
405,74
406,56
407,113
408,55
409,55
410,55
411,55
412,55
413,56
414,84
415,85
416,84
417,54
418,83
419,94
420,95
421,86
422,66
423,95
424,95
425,72
426,70
427,55
428,53
429,53
430,112
431,78
432,87
433,86
434,60
435,64
436,81
438,105
439,61
440,97
441,79
442,94
443,101
446,110
447,62
450,71
451,68
452,60
455,94
456,70
457,76
458,71
459,93
460,68
461,83
462,102
463,135
464,101
465,104
466,69
467,95
468,95
469,62
470,66
471,76
472,84
473,85
474,65
475,81
476,92
477,101
478,55
479,55
480,54
481,54
482,54
483,66
484,66
485,64
486,72
487,56
488,61
489,56
490,72
491,97
492,57
493,54
494,64
495,63
496,53
497,63
498,53
499,66
500,107
501,69
502,56
503,63
504,64
505,76
506,83
507,112
508,100
509,91
510,64
511,69
514,95
515,62
516,101
517,69
518,102
519,102
520,68
521,101
522,86
523,103
524,69
525,63
526,63
527,94
528,91
529,103
530,94
531,55
532,55
533,55
534,56
535,61
536,94
537,62
538,94
539,62
540,102
541,96
542,85
543,101
544,76
545,81
546,75
547,53
548,93
549,54
550,85
551,94
552,64
553,71
554,77
555,61
556,70
557,84
558,85
559,84
560,76
561,55
562,101
563,103
564,102
565,90
566,101
567,76
568,63
569,65
570,63
571,99
572,62
573,62
574,87
575,98
576,73
577,61
578,105
579,100
580,76
581,120
582,93
583,124
584,86
585,111
586,104
587,115
588,127
589,94
590,62
591,101
592,90
593,94
594,94
595,78
596,54
597,69
599,78
600,80
601,67
602,77
603,65
604,88
605,75
606,77
607,76
608,67
609,88
610,124
611,87
612,126
613,95
614,95
615,93
616,93
617,71
618,65
619,84
620,84
622,93
623,77
624,64
625,70
626,75
627,94
628,94
629,61
630,93
631,119
632,136
633,93
634,93
635,65
636,65
637,73
638,135
639,54
640,54
641,56
642,56
643,67
645,53
646,53
648,55
649,97
650,126
651,69
652,62
653,65
654,72
655,73
656,66
657,81
658,54
659,54
660,76
661,76
662,92
663,84
664,76
665,76
666,76
667,100
668,53
669,66
670,91
671,84
672,69
673,66
674,83
675,113
676,106
677,92
678,89
679,101
680,109
681,97
682,84
683,105
684,94
685,107
686,96
687,107
688,117
689,94
690,94
691,94
692,100
693,93
694,66
695,76
696,94
697,128
698,64
699,93
700,93
701,119
702,76
703,94
704,104
705,89
706,102
707,94
708,102
709,75
710,77
711,61
712,68
713,86
714,82
715,94
716,75
717,75
718,75
719,56
720,69
721,87
722,94
723,98
724,89
725,64
726,95
727,119
728,90
729,90
730,90
731,90
732,84
733,99
734,61
735,69
736,70
737,83
738,97
739,69
740,84
741,57
742,86
743,122
744,84
745,55
746,77
747,83
748,84
749,69
750,69
751,54
752,63
753,63
754,83
755,83
756,75
757,83
758,77
759,62
760,98
761,75
762,69
763,95
764,119
765,69
766,69
767,105
768,105
769,76
770,92
771,86
772,73
773,70
774,54
775,75
776,76
777,110
778,66
779,93
780,63
781,66
782,66
783,64
784,84
785,109
786,106
787,76
788,76
789,78
790,53
791,53
792,61
793,85
794,94
795,94
796,106
797,76
798,55
799,76
800,90
801,94
802,109
803,66
804,55
805,55
806,54
807,100
808,104
809,102
810,125
811,95
812,90
813,92
814,87
815,81
816,58
817,76
818,71
819,94
820,94
821,115
822,67
823,87
824,76
825,94
826,77
827,66
828,106
829,96
830,90
831,85
832,94
833,54
834,54
835,76
836,77
837,66
838,54
839,54
840,111
841,69
842,54
843,94
844,53
845,126
846,53
847,93
848,72
849,69
850,64
851,73
852,62
853,62
854,75
855,75
856,65
857,99
858,83
859,77
860,100
861,92
862,85
863,92
864,86
865,126
866,76
867,92
868,145
869,86
870,90
871,76
872,82
873,70
874,92
875,90
876,102
877,94
878,64
879,66
880,93
881,66
882,66
883,66
884,101
885,70
886,99
887,56
888,56
890,69
891,93
892,73
893,75
894,75
895,83
896,53
897,124
898,95
899,93
900,54
901,91
902,71
903,71
904,66
905,83
906,90
907,54
908,103
909,100
910,119
911,85
912,76
913,76
915,69
916,102
917,85
918,83
919,98
920,127
921,93
922,53
923,73
924,62
925,99
926,83
927,80
928,84
929,53
930,61
931,76
932,64
933,69
934,85
935,55
936,63
937,61
938,55
939,83
940,62
941,101
942,82
943,64
944,64
945,64
946,94
947,94
948,94
949,97
950,93
951,76
952,79
953,125
954,83
955,62
956,62
957,57
958,76
959,55
960,77
961,81
962,76
964,84
965,78
966,80
967,54
968,61
969,120
970,55
971,55
972,77
973,117
974,64
975,65
976,66
977,94
978,67
979,53
980,77
981,92
982,95
983,91
984,53
985,90
986,73
987,93
988,62
989,85
990,75
991,124
992,54
993,54
994,65
995,54
996,66
997,63
998,77
999,77
1000,92
1001,85
1002,91
1003,87
1004,92
1005,91
1006,91
1007,76
1008,84
1009,91
1010,93
1011,75
1012,54
1013,70
1014,82
1015,84
1016,74
1017,86
1018,94
1019,74
1020,104
1021,105
1022,61
1023,60
1024,55
1025,61
1026,106
1027,76
1028,95
1029,119
1030,76
1031,97
1032,84
1033,68
1034,113
1035,112
1036,72
1037,90
1038,102
1039,91
1040,103
1041,92
1042,91
1043,91
1044,61
1045,134
1046,114
1047,103
1048,105
1049,84
1050,56
1051,64
1052,56
1053,63
1054,69
1055,54
1057,64
1058,53
1059,72
1060,56
1061,99
1062,85
1063,93
1064,84
1065,111
1066,53
1067,71
1068,97
1069,66
1070,69
1071,91
1072,72
1073,94
1074,76
1075,71
1076,71
1077,53
1078,103
1079,85
1080,103
1081,60
1082,91
1083,85
1084,94
1085,60
1086,66
1087,70
1088,91
1089,73
1090,101
1091,56
1092,73
1093,100
1094,86
1095,106
1096,76
1097,71
1098,94
1099,75
1100,93
1101,95
1102,107
1103,85
1104,64
1105,83
1106,63
1107,64
1108,80
1109,64
1110,97
1111,68
1112,64
1113,62
1114,76
1115,97
1116,98
1117,64
1118,74
1119,78
1120,53
1121,92
1122,124
1123,64
1124,80
1125,63
1126,55
1127,94
1128,66
1129,64
1130,66
1131,77
1132,66
1133,83
1134,85
1135,96
1136,96
1137,53
1138,53
1139,102
1140,65
1141,112
1142,53
1143,100
1144,76
1145,76
1146,94
1147,61
1148,99
1149,95
1150,54
1151,80
1152,97
1153,71
1154,71
1155,92
1156,80
1157,95
1158,96
1159,98
1160,67
1161,91
1162,72
1163,93
1164,112
1165,68
1166,84
1167,95
1168,118
1169,84
1170,100
1171,117
1172,65
1173,71
1174,92
1175,90
1176,101
1177,74
1178,91
1179,106
1180,94
1181,56
1182,53
1183,54
1184,83
1185,101
1186,103
1187,68
1188,55
1189,107
1190,61
1191,76
1192,74
1193,125
1194,85
1195,85
1196,93
1197,66
1198,72
1199,55
1200,85
1201,83
1202,124
1203,115
1204,76
1205,113
1206,62
1207,95
1208,119
1209,54
1210,71
1211,55
1212,84
1213,105
1214,63
1215,67
1216,113
1217,95
1218,87
1219,96
1220,101
1221,85
1222,64
1223,119
1224,83
1225,102
1226,71
1227,71
1228,70
1229,71
1230,71
1231,70
1232,71
1233,103
1234,101
1235,100
1236,70
1237,71
1238,108
1239,109
1240,97
1241,93
1242,71
1243,106
1244,107
1245,93
1246,101
1247,57
1248,57
1249,68
1250,71
1251,74
1252,98
1253,80
1254,97
1255,96
1256,104
1257,103
1258,68
1259,98
1260,115
1261,111
1262,85
1263,83
1264,98
1265,103
1266,69
1267,53
1268,66
1269,103
1270,79
1271,70
1272,91
1273,106
1274,76
1275,92
1276,86
1277,86
1278,64
1279,100
1280,78
1281,73
1282,71
1283,74
1284,75
1285,80
1286,80
1287,79
1288,80
1289,102
1290,77
1291,94
1292,102
1293,103
1294,90
1295,71
1296,102
1297,103
1298,101
1299,93
1300,91
1301,66
1302,66
1303,65
1304,66
1305,100
1306,67
1307,87
1308,104
1309,71
1310,83
1311,76
1312,111
1313,66
1314,102
1315,102
1316,65
1317,94
1318,86
1319,90
1320,84
1321,91
1322,85
1323,55
1324,76
1325,53
1326,65
1327,83
1328,83
1329,95
1330,101
1331,65
1332,63
1333,66
1334,120
1335,55
1336,91
1337,92
1338,94
1339,76
1340,100
1341,76
1342,76
1343,54
1344,108
1345,66
1346,104
1347,90
1348,83
1349,63
1350,66
1351,61
1352,101
1353,103
1354,65
1355,66
1356,65
1357,66
1358,111
1359,101
1360,97
1361,101
1362,88
1363,102
1364,83
1365,119
1366,108
1367,133
1368,110
1369,107
1370,63
1371,110
1372,69
1373,102
1374,105
1375,85
1376,69
1377,102
1378,114
1379,71
1380,87
1381,71
1382,97
1383,106
1384,106
1385,107
1386,105
1387,108
1388,105
1389,106
1390,71
1391,85
1392,94
1393,106
1394,54
1395,54
1396,88
1397,96
1398,97
1399,88
1400,99
1401,64
1402,55
1403,106
1404,70
1405,110
1406,93
1407,77
1408,73
1410,98
1412,102
1413,64
1414,82
1415,93
1416,88
1417,125
1418,63
1419,65
1420,66
1421,100
1422,99
1423,105
1424,76
1425,92
1426,85
1427,92
1428,86
1429,76
1430,64
1431,103
1432,56
1433,66
1434,82
1435,97
1436,82
1437,82
1438,82
1439,82
1440,71
1441,90
1442,91
1443,95
1444,83
1445,54
1446,54
1447,100
1448,53
1449,53
1450,53
1451,63
1452,62
1453,64
1454,66
1455,54
1456,98
1457,63
1458,91
1459,102
1460,88
1461,72
1462,102
1463,105
1464,65
1465,53
1466,93
1467,120
1468,62
1469,84
1470,94
1471,63
1472,128
1473,85
1474,71
1475,62
1476,53
1477,106
1478,88
1479,62
1480,100
1481,76
1482,83
1483,92
1484,86
1485,102
1486,76
1487,76
1488,83
1489,54
1490,125
1491,53
1492,57
1493,91
1494,95
1495,85
1496,54
1497,93
1498,90
1499,61
1500,106
1501,72
1502,73
1503,95
1504,84
1505,95
1506,54
1507,64
1508,91
1509,89
1510,102
1511,53
1512,101
1513,53
1514,64
1515,66
1516,63
1517,64
1518,94
1519,94
1520,100
1521,106
1522,76
1523,105
1524,76
1525,63
1526,54
1527,94
1528,94
1529,59
1530,70
1531,81
1532,61
1533,111
1534,104
1535,53
1536,87
1537,87
1538,112
1539,79
1540,61
1541,62
1542,53
1543,66
1544,63
1545,64
1546,108
1547,70
1548,64
1549,53
1550,83
1551,62
1552,85
1553,63
1554,53
1555,71
1556,75
1557,83
1558,84
1559,81
1560,102
1561,84
1562,84
1563,103
1564,106
1565,83
1566,102
1567,82
1568,65
1569,110
1570,101
1571,71
1572,70
1573,57
1574,84
1575,71
1576,101
1577,93
1578,120
1579,84
1580,96
1581,90
1582,101
1583,71
1584,115
1585,101
1586,94
1587,71
1588,88
1589,55
1590,85
1591,109
1592,111
1593,101
1594,69
1595,77
1596,102
1597,63
1598,101
1599,91
1600,102
1601,97
1602,102
1603,53
1604,100
1605,77
1606,53
1607,66
1608,91
1609,124
1610,101
1611,100
1612,86
1613,99
1614,100
1615,61
1616,106
1617,53
1618,76
1619,92
1620,86
1621,83
1622,99
1623,94
1624,77
1625,66
1626,92
1627,53
1628,64
1629,111
1630,93
1631,69
1632,64
1633,15
1634,62
1635,86
1636,101
1637,54
1638,53
1639,128
1640,106
1641,106
1642,111
1643,73
1644,93
1645,62
1646,106
1647,106
1648,100
1649,95
1650,103
1651,112
1652,53
1653,82
1654,63
1655,64
1656,63
1657,65
1658,101
1659,53
1660,77
1661,52
1662,63
1663,106
1664,107
1665,106
1666,106
1667,63
1668,66
1669,73
1670,64
1671,56
1672,76
1673,64
1674,64
1675,71
1676,86
1677,76
1678,64
1679,95
1680,55
1681,63
1682,124
1683,93
1684,65
1685,106
1686,75
1687,76
1688,60
1689,117
1690,103
1691,54
1692,70
1693,62
1694,94
1695,63
1696,91
1697,86
1698,53
1699,72
1700,83
1701,71
1702,71
1703,95
1704,94
1705,54
1706,54
1707,90
1708,94
1709,85
1710,67
1711,83
1712,53
1713,95
1714,70
1715,96
1716,76
1717,83
1718,84
1719,76
1720,55
1721,55
1722,87
1723,78
1724,78
1725,53
1726,66
1727,53
1728,63
1729,69
1730,61
1731,53
1732,95
1733,97
1734,87
1735,96
1736,106
1737,53
1738,74
1739,53
1740,53
1741,54
1742,67
1743,63
1744,61
1746,55
1747,96
1748,53
1749,53
1750,54
1751,57
1752,64
1753,83
1754,64
1755,64
1756,54
1757,64
1758,89
1759,90
1760,90
1761,89
1762,74
1763,90
1764,90
1765,90
1766,90
1767,83
1768,83
1769,56
1770,61
1771,106
1772,124
1773,54
1774,70
1778,112
1779,83
1780,121
1781,109
1782,96
1783,101
1784,102
1785,93
1786,84
1787,82
1788,54
1789,94
1790,107
1791,61
1792,57
1793,71
1794,71
1795,72
1796,82
1797,108
1798,132
1799,52
1800,76
1801,83
1802,97
1803,106
1804,138
1805,54
1806,83
1807,92
1808,79
1809,72
1810,54
1811,53
1812,103
1813,63
1814,53
1815,63
1816,70
1817,64
1818,64
1819,67
1820,63
1821,53
1822,84
1823,82
1824,93
1825,95
1826,100
1827,79
1828,95
1829,78
1830,63
1831,71
1832,74
1833,71
1834,54
1835,55
1836,100
1837,71
1838,74
1839,54
1840,94
1841,100
1842,110
1843,70
1844,69
1845,54
1846,85
1847,95
1848,100
1849,76
1850,124
1851,54
1852,76
1853,72
1854,80
1855,74
1856,73
1857,72
1858,79
1859,74
1860,79
1861,80
1862,66
1863,93
1864,94
1865,95
1866,64
1867,99
1868,54
1869,74
1870,93
1871,119
1872,92
1873,89
1874,101
1875,55
1876,64
1877,85
1878,68
1879,82
1880,102
1881,103
1882,102
1883,94
1884,64
1885,61
1886,62
1889,103
1890,104
1891,57
1892,55
1893,63
1894,95
1895,90
1896,84
1897,83
1898,71
1899,72
1900,106
1901,76
1902,92
1903,86
1904,100
1905,84
1906,54
1907,102
1908,102
1909,101
1910,76
1911,84
1912,54
1913,95
1914,56
1915,55
1916,66
1917,63
1918,75
1919,95
1920,85
1921,54
1922,96
1923,69
1924,106
1925,95
1926,63
1927,110
1928,102
1929,103
1930,53
1931,100
1932,92
1933,92
1934,72
1935,105
1936,115
1937,71
1938,72
1939,70
1940,94
1941,54
1942,53
1943,65
1944,67
1945,71
1946,108
1947,83
1948,71
1949,101
1950,85
1951,94
1952,69
1953,86
1954,88
1955,56
1956,123
1957,115
1958,97
1959,80
1960,55
1961,54
1962,93
1963,92
1964,105
1965,77
1966,85
1967,70
1968,74
1969,74
1970,90
1971,101
1972,104
1973,71
1974,70
1975,95
1976,85
1977,87
1978,70
1979,64
1980,71
1981,70
1982,64
1983,62
1984,63
1985,60
1986,89
1987,85
1988,65
1989,105
1990,84
1991,97
1992,86
1993,94
1994,119
1995,82
1996,101
1997,91
1998,90
1999,101
2000,103
2001,62
2002,71
2003,101
2004,65
2005,70
2006,66
2007,65
2008,63
2009,91
2010,56
2011,84
2012,83
2013,90
2014,84
2015,83
2016,72
2017,83
2018,94
2019,76
2020,66
2021,74
2022,101
2023,86
2024,107
2025,107
2026,95
2027,85
2028,111
2029,98
2030,113
2031,101
2032,95
2033,86
2034,87
2035,92
2036,101
2037,55
2038,71
2039,71
2040,100
2041,101
2042,103
2043,109
2044,109
2045,94
2046,113
2047,102
2048,71
2049,100
2051,93
2052,83
2053,84
2054,95
2055,92
2056,94
2057,108
2058,112
2059,56
2060,86
2061,86
2062,74
2063,80
2064,74
2065,74
2066,74
2067,80
2068,80
2069,79
2070,74
2071,79
2072,74
2073,72
2074,74
2075,80
2076,74
2077,78
2078,80
2079,54
2080,66
2081,54
2082,53
2083,64
2084,53
2085,106
2086,95
2087,91
2088,56
2089,63
2090,62
2091,55
2092,62
2093,55
2094,103
2095,66
2096,69
2097,74
2098,72
2099,100
2100,96
2101,100
2102,54
2103,82
2104,85
2105,72
2106,54
2107,103
2108,77
2109,94
2110,78
2111,84
2112,100
2113,76
2114,95
2115,106
2116,95
2117,84
2118,101
2119,92
2120,103
2121,84
2122,101
2123,96
2124,73
2125,95
2126,92
2127,89
2128,101
2129,95
2130,119
2131,94
2132,97
2133,100
2134,93
2135,86
2136,63
2137,86
2138,86
2139,54
2140,85
2141,100
2142,75
2143,83
2144,91
2145,113
2146,83
2147,64
2148,83
2149,106
2150,76
2151,84
2152,69
2153,103
2154,103
2155,82
2156,100
2157,76
2158,63
2159,65
2160,63
2161,54
2162,53
2164,107
2165,116
2166,94
2167,67
2168,67
2169,55
2170,97
2171,76
2172,83
2173,100
2174,58
2175,53
2176,53
2177,53
2178,53
2179,65
2180,93
2181,53
2182,110
2183,72
2184,69
2185,102
2186,87
2187,108
2188,112
2189,101
2190,83
2191,59
2192,55
2193,54
2194,91
2195,85
2196,102
2197,53
2198,96
2199,99
2200,80
2201,53
2202,66
2203,92
2204,94
2205,102
2206,106
2207,84
2208,54
2209,103
2210,56
2211,56
2212,57
2213,92
2214,63
2215,80
2216,94
2217,84
2218,103
2219,74
2220,84
2221,83
2222,91
2223,65
2224,91
2225,88
2226,61
2227,53
2228,83
2229,84
2230,82
2231,96
2232,112
2233,134
2234,69
2235,95
2236,63
2237,60
2238,55
2239,102
2240,110
2241,112
2242,108
2243,94
2244,101
2245,70
2246,70
2247,101
2248,72
2249,84
2250,95
2251,93
2252,91
2253,90
2254,101
2255,54
2256,54
2257,66
2258,88
2259,54
2260,55
2261,56
2262,64
2263,105
2264,76
2265,90
2266,73
2267,92
2268,86
2269,97
2270,106
2272,54
2273,90
2274,76
2275,94
2276,93
2277,72
2278,67
2279,102
2280,105
2281,76
2282,94
2283,55
2284,55
2285,62
2286,97
2287,125
2288,53
2289,84
2290,92
2291,72
2292,54
2293,55
2294,92
2295,59
2296,55
2297,84
2298,90
2299,105
2300,54
2301,84
2302,62
2303,58
2304,66
2305,54
2306,118
2307,54
2308,54
2309,55
2310,103
2311,76
2312,92
2313,73
2314,54
2315,55
2316,55
2317,83
2318,96
2319,96
2320,85
2321,84
2322,95
2323,87
2324,102
2325,70
2326,91
2327,109
2328,72
2329,101
2330,103
2331,74
2332,93
2333,101
2334,93
2335,120
2336,93
2337,55
2338,63
2339,71
2340,62
2341,84
2342,76
2343,54
2345,54
2346,55
2347,72
2348,94
2349,86
2350,70
2351,62
2352,64
2353,115
2354,91
2355,85
2356,86
2357,106
2358,76
2359,106
2360,76
2361,53
2362,84
2363,84
2364,72
2365,69
2366,62
2367,101
2368,76
2369,111
2370,61
2371,117
2372,89
2373,54
2374,74
2375,79
2376,73
2377,74
2378,74
2379,79
2380,80
2381,78
2382,72
2383,80
2384,74
2385,73
2386,74
2387,79
2388,74
2389,80
2390,80
2391,54
2392,52
2393,82
2394,53
2395,100
2396,85
2397,66
2398,93
2399,53
2400,89
2401,103
2402,96
2403,71
2404,59
2405,53
2406,74
2407,87
2408,62
2409,85
2410,55
2411,53
2412,102
2413,139
2414,90
2416,90
2417,85
2418,103
2419,105
2420,101
2421,84
2422,95
2423,120
2424,91
2425,90
2426,102
2427,84
2428,88
2429,93
2430,67
2431,67
2432,55
2433,76
2434,84
2435,83
2436,85
2437,97
2438,109
2439,70
2440,72
2441,70
2442,107
2443,88
2444,72
2445,106
2446,106
2447,106
2448,105
2449,106
2450,105
2451,106
2452,85
2453,68
2454,102
2455,103
2456,97
2457,75
2458,79
2459,92
2460,54
2461,55
2462,106
2463,76
2464,92
2465,86
2466,55
2467,122
2468,76
2469,94
2470,71
2471,85
2472,101
2473,99
2474,62
2475,73
2476,107
2477,95
2478,73
2479,100
2480,73
2481,63
2482,67
2483,55
2484,101
2485,101
2486,100
2487,86
2488,54
2489,86
2490,100
2491,53
2492,76
2493,57
2494,87
2495,57
2496,54
2497,70
2498,74
2499,79
2500,73
2501,74
2502,73
2503,80
2504,80
2505,80
2506,74
2507,79
2508,74
2509,73
2510,74
2511,80
2512,75
2513,79
2514,79
2515,54
2516,82
2517,54
2518,96
2519,117
2520,72
2521,78
2522,72
2523,79
2524,53
2525,64
2526,74
2527,53
2528,87
2529,72
2530,80
2531,91
2532,63
2533,68
2534,97
2535,66
2536,88
2537,71
2538,61
2539,53
2540,95
2541,84
2542,61
2543,72
2544,61
2545,90
2546,56
2547,94
2548,75
2549,87
2551,75
2552,106
2553,67
2554,87
2555,69
2556,85
2557,84
2558,110
2559,101
2560,98
2561,71
2562,103
2563,102
2564,74
2565,96
2566,101
2567,94
2568,102
2569,71
2570,66
2571,100
2572,101
2573,64
2574,84
2575,63
2576,104
2577,119
2578,62
2579,84
2580,63
2581,54
2582,84
2583,84
2584,151
2585,83
2586,84
2587,96
2588,129
2589,100
2590,127
2591,55
2592,96
2593,83
2594,65
2595,66
2596,101
2597,53
2598,86
2599,53
2600,65
2601,72
2602,71
2603,54
2604,54
2606,53
2607,148
2608,106
2609,108
2610,148
2611,85
2612,94
2613,85
2614,102
2615,101
2616,102
2617,107
2618,105
2619,116
2620,85
2621,101
2622,105
2623,107
2624,106
2625,105
2626,105
2627,106
2628,101
2629,106
2630,131
2631,65
2632,53
2633,102
2634,100
2635,94
2636,94
2637,83
2638,63
2639,77
2640,74
2641,65
2642,62
2643,91
2644,102
2645,98
2646,72
2647,53
2648,74
2649,89
2650,85
2651,138
2652,83
2653,101
2654,84
2655,108
2656,54
2657,66
2658,82
2659,96
2660,101
2661,64
2662,65
2664,64
2665,62
2666,75
2667,76
2668,55
2669,112
2670,91
2671,86
2672,106
2673,76
2674,63
2675,69
2676,106
2677,75
2678,69
2679,64
2680,69
2681,92
2682,86
2683,100
2684,114
2685,84
2686,75
2687,95
2688,71
2689,8056
2690,71
2691,86
2692,86
2693,53
2694,81
2695,100
2696,116
2697,136
2698,100
2699,97
2700,105
2701,105
2702,76
2703,92
2704,86
2705,74
2706,83
2707,65
2708,54
2709,54
2710,103
2711,66
2712,54
2713,71
2714,71
2715,71
2716,71
2717,76
2718,101
2719,119
2720,91
2721,86
2722,107
2723,83
2724,72
2725,101
2726,94
2727,106
2728,76
2729,104
2730,71
2731,54
2732,100
2733,76
2734,67
2735,85
2736,109
2737,85
2738,53
2739,111
2740,53
2741,54
2742,117
2743,53
2744,63
2745,52
2746,95
2747,64
2748,64
2749,69
2750,64
2751,91
2752,107
2753,71
2754,54
2755,55
2756,66
2757,64
2758,102
2759,93
2760,92
2761,71
2762,54
2763,73
2764,53
2765,74
2766,67
2767,52
2768,66
2769,61
2770,55
2771,102
2772,103
2773,57
2774,66
2775,97
2776,85
2777,77
2778,96
2779,116
2780,117
2781,102
2783,101
2784,54
2785,87
2786,87
2787,104
2788,106
2789,103
2790,109
2791,64
2792,53
2793,95
2794,67
2795,68
2796,71
2797,65
2798,66
2799,62
2800,76
2801,94
2802,66
2803,64
2804,64
2805,92
2806,64
2807,54
2808,92
2809,91
2810,112
2811,96
2812,101
2813,54
2814,83
2815,136
2816,61
2817,78
2818,70
2819,62
2820,63
2821,53
2822,66
2823,56
2824,72
2825,97
2826,82
2827,75
2828,71
2829,67
2830,67
2831,63
2832,55
2833,63
2834,61
