version_id,downloads
6,95
7,84
8,98
9,102
10,95
11,124
12,57
13,124
14,122
15,122
16,154
17,115
18,61
19,99
20,99
21,88
22,86
23,56
24,89
25,88
26,65
27,104
28,101
29,56
30,63
31,59
32,87
33,87
34,55
35,59
36,90
37,121
38,112
39,84
40,84
42,98
43,94
44,103
45,94
46,85
47,56
48,55
49,64
50,58
51,397
52,65
53,94
54,95
55,64
56,68
57,64
58,57
59,60
60,67
61,114
62,58
63,87
64,88
65,89
66,95
67,108
68,89
69,91
82,61
83,66
84,93
85,92
86,91
87,54
88,89
89,62
90,59
91,77
92,89
93,99
94,56
95,65
96,62
97,59
98,91
99,91
100,89
101,60
102,88
103,73
104,62
105,64
106,60
107,56
108,57
109,59
110,59
111,72
112,61
113,58
114,89
115,91
116,89
117,90
118,91
119,90
120,93
121,113
122,95
123,68
124,74
125,90
126,100
127,90
128,69
129,86
130,60
131,94
132,101
133,62
134,148
135,87
136,93
137,63
138,97
139,95
140,101
141,94
142,90
143,98
144,102
145,93
146,102
147,84
148,86
149,94
150,85
151,92
152,85
153,91
154,94
155,94
156,86
157,55
158,89
159,87
160,84
161,93
162,84
167,91
168,105
169,89
170,88
171,62
172,115
173,58
174,88
175,97
176,70
177,86
179,59
180,87
181,55
182,75
183,70
184,88
185,63
186,106
187,60
188,91
189,87
190,63
191,91
192,62
193,57
194,93
195,59
196,60
197,95
198,58
199,89
200,85
201,69
202,92
203,61
204,56
205,59
206,60
207,60
208,101
209,78
210,63
211,60
212,64
213,62
214,59
216,59
217,81
219,57
222,66
223,75
224,58
225,92
226,62
227,93
228,68
229,67
230,56
231,57
232,55
233,55
234,93
235,69
236,63
237,60
238,59
239,97
240,59
241,60
242,87
243,66
244,55
245,60
246,92
247,90
248,65
249,60
250,108
251,95
252,56
253,90
254,89
255,88
256,64
257,88
258,90
260,100
261,107
262,88
263,129
264,85
265,88
266,87
267,88
268,102
269,66
270,99
271,101
272,97
273,86
274,60
275,64
276,98
277,65
279,93
280,91
281,103
282,74
283,68
285,71
286,116
287,112
288,69
289,59
290,60
291,58
292,92
293,63
294,101
295,56
296,64
297,57
298,98
299,107
300,97
301,87
302,61
303,85
304,66
305,67
306,61
307,57
308,85
309,90
310,96
311,86
312,60
313,168
314,87
315,90
316,89
317,61
318,87
319,99
320,65
321,98
322,101
323,89
324,88
325,89
326,84
327,57
328,69
329,55
330,56
331,67
332,64
333,65
334,71
336,59
337,97
338,62
339,60
340,65
341,63
342,64
343,71
346,62
350,57
352,56
353,78
354,58
357,63
358,134
363,70
364,74
365,61
366,61
371,65
372,65
374,55
376,58
377,59
379,59
380,59
381,208
382,66
388,61
389,131
390,62
391,57
392,57
397,61
400,63
403,91
404,91
405,57
406,60
407,127
408,58
409,60
410,59
411,62
412,63
413,64
414,88
415,87
416,90
417,70
418,91
419,100
420,96
421,93
422,53
423,85
424,86
