version_id,downloads
6,42
7,34
8,44
9,326
10,66
11,117
12,7
13,109
14,106
15,82
16,307
17,110
18,12
19,10
20,38
21,6
22,33
23,8
24,6
25,7
26,7
27,8
28,34
29,7
30,7
31,7
32,34
33,7
34,7
35,13
36,35
37,146
38,98
39,40
40,38
42,35
43,35
44,49
45,35
46,6
47,7
48,7
49,7
50,6
51,23
52,8
53,6
54,35
55,6
56,13
57,7
58,36
59,7
60,7
61,82
62,6
63,6
64,20
65,33
66,7
67,49
68,49
69,46
82,7
83,7
84,45
85,35
86,45
87,6
88,7
89,7
90,7
91,7
92,42
93,74
94,7
95,7
96,7
97,7
98,31
99,6
100,6
101,7
102,38
103,7
104,12
105,6
106,7
107,8
108,35
109,8
110,8
111,6
112,7
113,9
114,41
115,41
116,41
117,42
118,43
119,42
120,41
121,90
122,33
123,6
124,6
125,33
126,47
127,36
128,7
129,35
130,6
131,6
132,11
133,10
134,20
135,40
136,33
137,7
138,7
139,34
140,34
141,7
142,33
143,6
144,32
145,43
146,37
147,32
148,34
149,42
150,33
151,31
152,7
153,39
154,33
155,35
156,33
157,7
158,39
159,34
160,33
161,43
162,34
167,43
168,77
169,40
170,40
171,8
172,38
173,6
174,34
175,29
176,6
177,34
179,7
180,34
181,6
182,14
183,6
184,20
185,7
186,39
187,8
188,36
189,31
190,7
191,34
192,6
193,6
194,36
195,8
196,11
197,8
198,7
199,42
200,34
201,7
202,33
203,6
204,7
205,6
206,6
207,6
208,47
209,7
210,7
211,7
212,7
213,6
214,6
216,6
217,7
219,19
222,7
223,7
224,12
225,6
226,7
227,40
228,7
229,12
230,7
231,7
232,6
233,7
234,6
235,7
236,6
237,6
238,6
239,77
240,6
241,7
242,34
243,7
244,6
245,6
246,47
247,7
248,8
249,7
250,9
251,35
252,6
253,34
254,39
255,39
256,8
257,39
258,7
259,1700
260,9
261,33
262,33
263,18
264,35
265,56
266,46
267,33
268,33
269,7
270,33
271,33
272,33
273,34
274,6
275,6
276,7
277,6
279,45
280,35
281,36
282,7
283,13
285,7
286,21
287,20
288,9
289,6
290,14
291,7
292,6
293,6
294,13
295,7
296,6
297,6
298,32
299,18
300,48
301,8
302,6
303,34
304,8
305,7
306,6
307,6
308,34
309,34
310,34
311,34
312,9
313,64
314,35
315,39
316,41
317,7
318,34
319,8
320,7
321,42
322,41
323,39
324,39
325,43
326,6
327,7
328,7
329,7
330,6
331,7
332,6
333,6
334,7
335,12
336,9
337,34
338,9
339,9
340,9
341,8
342,10
343,9
346,11
350,8
352,7
353,7
354,7
357,7
358,88
363,7
364,12
365,7
366,6
371,7
372,6
374,6
376,7
377,7
379,7
380,7
381,74
382,7
388,5
389,30
390,7
391,7
392,7
397,6
400,6
403,39
404,33
405,7
406,6
407,253
408,6
409,6
410,6
411,6
412,6
413,6
414,33
415,42
416,43
417,6
418,8
419,59
420,36
421,38
422,7
423,35
424,35
425,6
426,9
427,6
428,6
429,6
430,34
431,8
432,49
433,34
434,6
435,11
436,7
438,37
439,7
440,96
441,7
442,39
443,7
446,40
447,6
450,7
451,7
452,7
455,39
456,7
457,10
458,7
459,33
460,7
461,34
462,55
463,69
464,35
465,33
466,11
467,33
468,33
469,7
470,7
471,7
472,7
473,50
474,7
475,13
476,7
477,42
478,7
479,7
480,7
481,7
482,7
483,7
484,6
485,6
486,8
487,7
488,7
489,6
490,7
491,36
492,7
493,7
494,6
495,6
496,7
497,6
498,7
499,7
500,17
501,7
502,7
503,6
504,6
505,7
506,34
507,34
508,43
509,34
510,10
511,7
514,33
515,6
516,34
517,8
518,34
519,34
520,7
521,34
522,61
523,34
524,7
525,7
526,7
527,66
528,78
529,75
530,82
531,7
532,6
533,6
534,6
535,7
536,39
537,6
538,39
539,13
540,394
541,46
542,51
543,33
544,7
545,6
546,6
547,13
548,34
549,6
550,6
551,6
552,6
553,6
554,6
555,6
556,6
557,33
558,6
559,7
560,7
561,6
562,34
563,34
564,34
565,41
566,42
567,7
568,7
569,6
570,7
571,33
572,6
573,6
574,35
575,7
576,8
577,7
578,14
579,33
580,7
581,87
582,51
583,40
584,47
585,35
586,43
587,49
588,40
589,39
590,6
591,31
592,33
593,39
594,39
595,7
596,12
597,7
599,10
600,7
601,7
602,7
603,8
604,34
605,6
606,6
607,7
608,6
609,9
610,40
611,34
612,40
613,33
614,33
615,33
616,33
617,7
618,7
619,7
620,33
