version_id,downloads
6,96
7,82
8,82
9,85
10,82
11,156
12,48
13,77
14,86
15,87
16,110
17,79
20,78
21,65
22,77
23,52
24,73
27,63
28,83
29,51
30,50
32,78
34,51
36,82
37,82
38,88
39,77
40,101
42,78
43,78
44,84
45,94
46,82
47,48
48,51
49,53
54,93
55,48
57,59
58,57
59,53
60,57
61,97
62,51
63,68
64,63
65,84
66,71
67,94
68,79
69,98
84,114
85,100
86,108
87,49
88,79
89,51
90,47
91,50
92,79
93,76
94,48
95,48
96,49
97,49
98,89
99,100
100,83
101,51
102,77
103,61
104,68
105,52
106,56
107,47
108,55
109,56
110,58
111,57
112,52
113,50
114,141
115,142
116,142
117,139
118,142
119,143
120,144
121,97
122,80
123,54
124,53
125,86
126,110
127,96
128,50
129,78
130,57
131,65
132,69
135,77
136,80
137,49
139,77
140,78
142,78
144,85
145,87
146,85
147,86
148,100
149,95
150,82
151,90
152,84
153,86
154,80
155,92
156,77
157,48
158,90
159,77
160,82
161,95
162,82
167,90
168,80
169,78
170,76
171,52
172,89
173,47
174,91
175,76
176,47
177,89
179,49
180,87
181,53
182,64
183,49
184,62
185,65
186,90
187,50
188,85
189,120
190,48
191,88
192,51
193,57
194,85
195,53
196,54
197,64
200,83
201,57
202,79
203,55
204,52
205,49
206,51
207,50
208,99
209,78
210,51
211,54
212,52
213,48
214,49
216,49
217,48
219,48
222,48
223,79
224,49
225,72
226,58
227,82
228,59
229,53
230,51
231,52
232,56
233,61
234,65
235,59
236,86
237,49
238,50
239,83
240,55
241,68
242,79
243,54
244,61
245,56
246,84
247,88
248,63
249,57
250,82
251,110
252,51
253,89
254,81
255,80
256,55
257,80
258,74
260,78
261,107
262,79
263,71
264,79
265,77
266,78
267,84
268,111
269,58
270,80
271,79
272,112
273,80
274,50
275,50
276,92
277,53
279,82
280,87
281,85
282,60
283,53
285,56
286,83
287,77
288,55
289,52
290,53
291,52
292,79
293,58
294,68
295,48
296,50
297,53
298,86
299,67
300,80
301,62
302,53
303,80
304,49
305,59
306,52
307,50
308,80
309,80
310,80
311,81
312,48
313,151
314,79
315,80
316,100
317,53
318,85
320,53
321,111
322,86
323,80
324,80
325,89
326,84
327,48
328,47
329,51
330,55
331,47
332,50
333,49
334,49
336,66
337,92
338,65
339,53
340,54
341,66
342,51
343,53
346,47
350,51
352,49
353,56
354,50
357,59
358,101
363,60
364,68
365,48
366,56
371,51
372,54
374,52
376,47
377,59
380,52
381,181
382,49
388,48
389,125
390,50
391,50
392,54
397,59
400,51
403,78
404,80
405,53
406,50
407,111
408,52
409,51
410,47
411,50
412,47
413,51
414,78
415,80
416,83
417,53
418,68
419,96
420,85
421,78
422,57
423,82
424,82
425,50
426,61
427,52
428,53
429,53
430,111
431,58
432,84
433,83
434,53
435,52
436,66
438,98
439,55
440,103
441,66
442,80
443,72
446,106
447,50
450,55
451,60
452,53
455,78
456,76
457,62
458,52
459,116
460,66
461,85
462,106
463,115
464,109
465,77
466,73
467,80
468,79
469,50
470,60
471,55
472,72
473,79
474,52
475,65
476,64
477,81
478,53
479,48
480,47
481,47
482,47
483,57
484,54
485,49
486,60
487,52
488,52
489,51
490,56
491,86
492,57
493,50
494,50
495,49
496,50
497,51
498,50
499,79
500,84
501,66
502,52
503,51
504,58
505,60
506,88
507,92
508,87
509,82
510,49
511,66
514,95
515,49
516,89
517,66
518,89
519,85
520,67
521,91
522,82
523,88
524,66
525,50
526,50
527,85
528,88
529,91
530,85
531,51
532,48
533,47
534,46
535,70
536,79
537,65
538,82
539,84
540,200
541,81
542,76
543,106
544,56
545,86
546,51
547,48
548,77
549,47
550,78
551,79
552,55
553,54
554,47
555,56
556,61
557,79
559,85
560,56
561,48
562,90
563,90
564,87
565,83
566,90
567,56
568,50
569,49
570,50
571,107
572,48
573,47
574,80
575,85
576,67
577,54
578,99
579,107
580,57
581,113
582,82
583,111
584,79
585,80
586,84
587,92
588,112
589,79
590,49
591,84
592,82
593,80
594,79
595,59
596,53
597,57
599,68
600,69
601,55
602,61
603,50
604,80
605,52
606,54
607,56
608,55
609,90
610,110
611,79
612,111
613,79
614,79
615,80
616,80
617,51
618,52
619,66
620,76
622,72
623,56
624,53
625,48
626,67
627,80
628,81
629,54
630,84
631,112
632,86
633,82
634,113
635,52
636,49
637,54
638,91
639,48
640,49
641,48
642,50
643,56
645,49
646,49
648,55
649,85
650,118
651,65
652,46
653,52
654,54
655,59
656,78
657,66
658,48
659,47
660,52
661,66
662,65
663,84
664,56
665,56
666,57
667,110
668,52
669,77
670,81
671,78
672,64
673,54
674,77
675,91
676,78
677,81
678,82
679,86
680,104
681,176
682,84
683,124
684,77
685,80
686,81
687,148
688,95
689,81
690,81
691,82
692,106
693,110
694,59
695,55
696,82
697,111
698,53
699,79
700,84
701,113
702,57
703,81
704,94
705,84
706,117
707,98
708,85
709,52
710,48
711,52
712,69
713,80
714,76
715,81
716,48
717,56
718,52
719,50
720,57
721,79
722,78
723,96
724,85
725,49
726,83
727,111
728,82
729,80
730,82
731,79
732,83
733,86
734,83
735,57
736,57
737,83
738,82
739,57
740,83
741,49
742,327
743,97
744,77
745,46
746,49
747,84
748,83
749,56
750,55
751,52
752,59
753,49
754,84
755,84
756,51
757,84
758,49
759,46
760,82
761,52
762,56
763,83
764,112
765,57
766,57
767,81
768,83
769,67
770,77
771,79
772,55
773,56
774,52
775,52
776,57
777,178
778,79
779,100
780,53
781,80
782,84
783,54
784,77
785,91
786,80
787,66
788,54
789,64
790,48
791,49
792,53
793,67
794,82
795,81
796,79
797,67
798,52
799,57
800,83
801,77
802,79
803,84
804,52
805,51
806,48
807,95
808,77
809,87
810,110
811,80
812,79
813,84
814,78
815,85
816,48
817,55
818,56
819,78
820,78
821,91
822,62
823,84
824,56
825,80
826,47
827,53
828,78
829,83
830,81
831,80
832,79
833,49
834,49
835,49
836,49
837,69
838,48
839,47
840,111
841,57
842,48
843,78
844,47
845,116
846,48
847,141
848,80
849,57
850,50
851,65
852,49
853,49
854,47
855,47
856,56
857,92
858,77
859,48
860,106
861,76
862,78
863,78
864,79
865,111
866,56
867,101
868,178
870,81
871,64
872,64
873,51
874,79
875,81
876,83
877,81
878,66
879,56
880,112
881,57
882,56
883,56
884,90
885,55
886,119
887,52
888,48
890,58
891,113
892,48
893,64
894,51
895,83
896,48
897,110
898,81
899,83
900,48
901,78
902,55
903,55
904,54
905,84
906,81
907,47
908,86
909,109
910,96
911,79
912,65
913,56
915,50
916,84
917,77
918,84
919,80
920,110
921,80
922,49
923,69
924,48
925,83
926,87
927,62
928,83
929,48
930,55
931,53
932,65
933,56
934,81
935,58
936,53
937,47
938,57
939,62
940,48
941,74
942,84
943,53
944,53
945,49
946,79
947,80
948,78
949,81
950,112
951,46
952,69
953,132
954,63
955,54
956,54
957,50
958,52
959,50
960,58
961,66
962,48
964,78
965,61
966,59
967,48
968,49
969,121
970,46
971,47
972,51
973,89
974,47
975,51
976,76
977,80
978,52
979,55
980,47
981,79
982,64
983,82
984,53
985,82
986,54
987,78
988,65
989,78
990,54
991,111
992,49
993,47
994,53
995,48
996,55
997,65
998,48
999,49
1000,78
1001,82
1002,83
1003,66
1004,80
1005,76
1006,76
1007,53
1008,79
1009,76
1010,70
1011,52
1012,65
1013,62
1014,67
1015,91
1016,62
1017,82
1018,78
1019,54
1020,82
1021,84
1022,47
1023,63
1024,57
1025,47
1026,77
1027,56
1028,98
1029,126
1030,58
1031,98
1032,78
1033,61
1034,91
1035,83
1036,54
1037,80
1038,90
1039,83
1040,88
1041,80
1042,78
1043,78
1044,47
1045,90
1046,87
1047,84
1048,79
1049,77
1050,50
1051,48
1052,47
1053,49
1054,57
1055,47
1057,67
1058,54
1059,59
1060,50
1061,82
1062,80
1063,82
1064,80
1065,78
1066,51
1067,56
1068,74
1069,77
1070,55
1071,81
1072,51
1073,80
1074,48
1075,67
1076,51
1077,48
1078,88
1079,84
1080,86
1081,47
1082,93
1083,82
1084,77
1085,47
1086,56
1087,55
1088,73
1089,66
1090,99
1091,48
1092,53
1093,107
1094,78
1095,81
1096,66
1097,65
1098,80
1099,47
1100,185
1101,110
1102,133
1103,78
1104,50
1105,88
1106,50
1107,49
1108,62
1109,50
1110,82
1111,61
1112,53
1113,54
1114,73
1115,81
1116,78
1117,52
1118,59
1119,47
1120,55
1121,79
1122,109
1123,53
1124,64
1125,52
1126,52
1127,80
1128,57
1129,65
1130,57
1131,48
1132,57
1133,78
1134,79
1135,81
1136,85
1137,51
1138,54
1139,91
1140,48
1141,88
1142,49
1143,92
1144,57
1145,56
1146,83
1147,83
1148,87
1149,79
1150,48
1151,61
1152,99
1153,48
1154,55
1155,78
1156,60
1157,87
1158,82
1159,100
1160,72
1161,79
1162,53
1163,80
1164,88
1165,61
1166,78
1167,85
1168,111
1169,86
1170,82
1171,95
1172,51
1173,56
1174,79
1175,81
1176,85
1177,53
1178,86
1179,87
1180,82
1181,50
1182,51
1183,50
1184,84
1185,91
1186,90
1187,62
1188,47
1189,81
1190,52
1191,63
1192,63
1193,110
1194,77
1195,79
1196,79
1197,79
1198,54
1199,47
1200,81
1201,77
1202,111
1203,91
1204,53
1205,93
1206,50
1207,84
1208,113
1209,52
1210,71
1211,53
1212,80
1213,88
1214,56
1215,83
1216,118
1217,94
1218,80
1219,99
1220,88
1221,78
1222,54
1223,112
1224,82
1225,80
1226,48
1227,49
1228,50
1229,47
1230,50
1231,48
1232,47
1233,98
1234,82
1235,80
1236,49
1237,49
1238,102
1239,80
1240,78
1241,80
1242,47
1243,80
1244,79
1245,77
1246,146
1247,51
1248,48
1249,56
1250,60
1251,47
1252,54
1253,52
1254,82
1255,53
1256,91
1257,95
1258,62
1259,54
1260,81
1261,108
1262,69
1263,85
1264,93
1265,97
1266,56
1267,53
1268,57
1269,97
1270,67
1271,54
1272,80
1273,86
1274,68
1275,81
1276,78
1277,81
1278,47
1279,114
1280,62
1281,59
1282,59
1283,63
1284,57
1285,64
1286,62
1287,60
1288,62
1289,83
1290,56
1291,78
1292,88
1293,89
1294,81
1295,57
1296,88
1297,89
1298,88
1299,82
1300,78
1301,57
1302,53
1303,52
