version_id,downloads
6,9
7,20
8,11
9,14
10,10
11,11
12,5
13,12
14,9
15,9
16,12
17,10
18,5
19,8
20,10
21,9
22,10
23,5
24,16
25,4
26,5
27,8
28,10
29,5
30,5
31,5
32,11
33,4
34,5
35,5
36,8
37,13
38,12
39,9
40,10
42,9
43,10
44,10
45,8
46,4
47,4
48,4
49,5
50,4
51,4
52,5
53,8
54,6
55,5
56,5
57,5
58,10
59,5
60,5
61,9
62,5
63,9
64,8
65,10
66,8
67,12
68,5
69,5
82,5
83,5
84,9
85,8
86,10
87,4
88,4
89,5
90,5
91,5
92,10
93,10
94,5
95,5
96,5
97,5
98,10
99,4
100,5
101,5
102,5
103,6
104,5
105,5
106,5
107,5
108,10
109,5
110,5
111,5
112,5
113,4
114,14
115,13
116,13
117,14
118,14
119,14
120,14
121,13
122,10
123,5
124,5
125,10
126,16
127,9
128,5
129,5
130,4
131,8
132,8
133,5
134,18
135,10
136,10
137,5
138,8
139,10
140,10
141,8
142,10
143,8
144,12
145,11
146,12
147,10
148,10
149,11
150,10
151,10
152,4
153,10
154,10
155,6
156,5
157,5
158,10
159,9
160,10
161,11
162,11
167,10
168,11
169,10
170,10
171,5
172,10
173,5
174,5
175,19
176,5
177,5
179,5
180,4
181,4
182,5
183,5
184,8
185,5
186,10
187,5
188,10
189,6
190,5
191,5
192,5
193,7
194,10
195,5
196,5
197,9
198,5
199,12
200,5
201,7
202,5
203,5
204,5
205,5
206,5
207,3
208,19
209,7
210,5
211,5
212,5
213,5
214,5
216,5
217,5
219,5
222,5
223,6
224,5
225,4
226,5
227,13
228,5
229,5
230,3
231,4
232,5
233,5
234,9
235,6
236,5
237,5
238,3
239,10
240,6
241,5
242,10
243,5
244,5
245,5
246,5
247,5
248,7
249,5
250,9
251,11
252,5
253,5
254,10
255,10
256,3
257,10
258,5
259,38
260,10
261,11
262,11
263,16
264,10
265,10
266,10
267,9
268,10
269,5
270,11
271,11
272,10
273,10
274,3
275,5
276,5
277,5
279,5
280,10
281,13
282,6
283,5
285,5
286,17
287,18
288,5
289,6
290,5
291,5
292,5
293,7
294,9
295,5
296,5
297,5
298,12
299,17
300,9
301,11
302,5
303,5
304,3
305,5
306,5
307,5
308,5
309,5
310,5
311,10
312,8
313,11
314,9
315,10
316,9
317,5
318,10
319,9
320,5
321,8
322,12
323,10
324,10
325,10
326,5
327,5
328,5
329,5
330,5
331,5
332,5
333,3
334,3
335,9
336,5
337,9
338,5
339,5
340,5
341,5
342,5
343,5
346,5
350,5
352,5
353,5
354,6
357,6
358,12
363,6
364,7
365,6
366,6
371,6
372,88
374,6
376,6
377,6
379,5
380,6
381,61
382,6
388,5
389,34
390,6
391,6
392,5
397,6
400,6
403,11
404,11
405,5
406,5
407,16
408,5
409,5
410,5
411,3
412,5
413,5
414,10
415,12
416,11
417,5
418,9
419,10
420,11
421,10
422,5
423,10
424,10
425,6
426,5
427,5
428,5
429,5
430,12
431,5
432,11
433,4
434,5
435,5
436,8
438,13
439,6
440,11
441,5
442,10
443,9
446,10
447,5
450,8
451,7
452,5
455,10
456,5
457,7
458,5
459,10
460,6
461,11
462,10
463,18
464,12
465,10
466,6
467,11
468,11
469,5
470,7
471,5
472,10
473,11
474,5
475,9
476,9
477,10
478,5
479,10
480,10
481,10
482,10
483,7
484,5
485,5
486,7
487,5
488,5
489,5
490,5
491,10
492,3
493,5
494,5
495,5
496,5
497,5
498,5
499,7
500,5
501,6
502,5
503,5
504,5
505,5
506,11
507,10
508,16
509,9
510,8
511,6
514,10
515,5
516,5
517,6
518,5
519,4
520,6
521,5
522,10
523,5
524,6
525,5
526,5
527,12
528,12
529,14
530,10
531,5
532,5
533,5
534,9
535,5
536,10
537,5
538,10
539,12
540,16
541,10
542,10
543,11
544,5
545,11
546,5
547,5
548,10
549,5
550,5
551,5
552,5
553,5
554,5
555,5
556,5
557,10
558,6
559,5
560,5
561,5
562,5
563,5
564,4
565,4
566,13
567,5
568,5
569,5
570,5
571,11
572,3
573,3
574,10
575,10
576,9
577,5
578,10
579,11
580,5
581,10
582,11
583,10
584,5
585,9
586,10
587,10
588,10
589,10
590,5
591,6
592,3
593,10
594,10
595,5
596,5
597,7
599,8
600,6
601,5
602,5
603,6
604,5
605,5
606,6
607,5
608,5
609,10
610,10
611,10
612,10
613,11
614,11
615,11
616,11
617,5
618,5
619,6
620,10
622,10
623,5
624,6
625,5
626,19
627,10
628,10
629,5
630,10
631,10
632,10
633,10
634,10
635,5
636,5
637,5
638,11
639,5
640,5
641,5
642,6
643,5
644,15
645,3
646,5
648,5
649,17
650,17
651,6
652,5
653,5
654,5
655,5
656,7
657,10
658,5
659,5
660,5
661,5
662,9
663,5
664,5
665,5
666,5
667,11
668,5
669,7
670,3
671,10
672,6
673,5
674,10
675,11
676,10
677,10
678,10
679,12
680,17
681,15
682,10
683,11
684,9
685,10
686,10
687,11
688,11
689,10
690,10
691,10
692,11
693,10
694,7
695,5
696,10
697,10
698,5
699,11
700,11
701,10
702,5
703,11
704,6
705,10
706,20
707,13
708,13
709,5
710,5
711,5
712,6
713,13
714,15
715,11
716,5
717,5
718,5
719,6
720,7
721,10
722,11
723,11
724,8
725,3
